date,underlying,root_symbol,exchange,futures_symbol,futures_expiration_date,futures_close,options_expiration_date,strike,type,style,bid,ask,settlement,volume,open_interest
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2070,P,A,0,0,26.75,0,1032
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2075,C,A,0,0,448.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2075,P,A,0,0,27,0,30
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2080,C,A,0,0,444.25,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2080,P,A,0,0,27.5,0,30
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2090,C,A,0,0,435.25,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2090,P,A,0,0,28.5,0,4000
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2100,C,A,0,0,426.25,0,6
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2100,P,A,5,0,29.5,0,7352
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2110,C,A,0,0,417.25,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2110,P,A,0,0,30.5,0,251
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2120,C,A,0,0,408.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2120,P,A,0,0,31.5,0,60
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2125,C,A,0,0,404,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2125,P,A,0,0,32,0,5208
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2130,C,A,0,0,399.5,0,203
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2130,P,A,0,0,32.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2140,C,A,0,0,390.5,0,3
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2140,P,A,0,0,33.5,0,41
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2150,C,A,0,0,381.75,0,6
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2150,P,A,0,46.75,34.75,0,926
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2160,C,A,0,0,373,0,5
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2160,P,A,0,0,35.75,100,87
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2170,C,A,0,0,364.25,0,128
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2170,P,A,0,0,37,0,154
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2175,C,A,0,0,359.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2175,P,A,0,0,37.5,0,3017
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2180,C,A,0,0,355.5,0,1
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2180,P,A,0,0,38.25,0,68
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2190,C,A,0,0,346.75,0,21
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2190,P,A,0,0,39.5,0,2010
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2200,C,A,0,0,338,0,21
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2200,P,A,0,0,40.75,0,3579
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2210,C,A,0,0,329.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2210,P,A,0,0,42,0,38
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2220,C,A,0,0,321,0,3
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2220,P,A,0,0,43.5,0,1258
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2225,C,A,0,0,316.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2225,P,A,0,0,44.25,0,10310
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2230,C,A,0,0,312.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2230,P,A,0,0,45,0,47
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2240,C,A,0,0,304,0,366
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2240,P,A,0,0,46.5,0,374
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2250,C,A,0,0,295.5,0,46
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2250,P,A,0,100,48,2,1580
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2260,C,A,0,0,287.25,0,1
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2260,P,A,0,0,49.5,0,308
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2270,C,A,0,0,279,0,5
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2270,P,A,0,0,51,0,260
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2275,C,A,0,0,274.75,0,13
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2275,P,A,0,0,52,0,2511
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2280,C,A,0,0,270.75,0,12
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2280,P,A,0,0,52.75,0,25
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2290,C,A,0,0,262.5,0,30
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2290,P,A,0,0,54.5,0,168
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2300,C,A,0,0,254.25,0,33
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2300,P,A,40,100.25,56.25,12,5991
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2310,C,A,0,0,246.25,0,125
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2310,P,A,0,0,58.25,0,298
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2320,C,A,0,0,238.25,0,15
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2320,P,A,0,0,60,0,96
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2325,C,A,0,0,234.25,0,5
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2325,P,A,0,0,61,0,177
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2330,C,A,0,0,230.25,0,91
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2330,P,A,0,0,62,0,82
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2340,C,A,0,0,222.5,0,29
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2340,P,A,0,0,64,100,109
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2350,C,A,0,0,214.5,0,468
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2350,P,A,0,0,66.25,0,611
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2360,C,A,0,0,206.75,0,19
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2360,P,A,0,0,68.5,0,30
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2370,C,A,0,0,199.25,0,12
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2370,P,A,0,0,70.75,5,54
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2375,C,A,0,0,195.5,0,21
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2375,P,A,0,0,72,0,73
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2380,C,A,0,0,191.5,0,185
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2380,P,A,0,0,73,0,179
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2390,C,A,0,0,184,0,588
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2390,P,A,0,0,75.5,0,50
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2400,C,A,128.75,0,176.75,1,1840
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2400,P,A,0,0,78,1,1182
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2410,C,A,0,0,169.25,0,18
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2410,P,A,0,0,80.5,0,34
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2420,C,A,0,0,162,0,67
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2420,P,A,0,0,83.25,0,43
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2425,C,A,0,0,158.5,8,150
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2425,P,A,0,0,84.75,12,320
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2430,C,A,0,0,155,0,657
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2430,P,A,0,0,86,0,1622
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2440,C,A,98.75,0,148,16,630
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2440,P,A,0,0,89,0,634
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2450,C,A,74.5,0,141,0,738
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2450,P,A,0,0,92,7,878
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2460,C,A,0,0,134.25,0,428
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2460,P,A,0,0,95,0,623
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2470,C,A,0,0,127.5,0,438
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2470,P,A,0,0,98.25,0,446
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2475,C,A,0,0,124,0,232
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2475,P,A,0,0,100,0,370
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2480,C,A,0,0,120.75,0,357
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2480,P,A,0,0,101.5,0,546
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2490,C,A,0,0,114.25,0,498
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2490,P,A,0,0,105,0,119
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2500,C,A,0,0,108,0,981
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2500,P,A,0,0,108.5,0,334
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2510,C,A,0,0,102,0,551
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2510,P,A,0,0,112.5,0,271
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2520,C,A,39.5,0,96,0,387
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2520,P,A,0,0,116.5,0,360
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2525,C,A,63,0,93,0,678
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2525,P,A,0,0,118.5,0,62
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2530,C,A,0,0,90,0,327
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2530,P,A,0,0,120.5,0,51
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2540,C,A,0,0,84.5,0,118
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2540,P,A,0,0,124.75,0,56
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2550,C,A,60.75,0,79,0,546
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2550,P,A,0,0,129,0,401
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2560,C,A,0,0,73.5,0,32
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2560,P,A,0,0,133.75,0,31
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2570,C,A,7.5,0,68.5,0,428
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2570,P,A,0,0,138.5,50,97
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2575,C,A,0,0,66,0,613
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2575,P,A,0,0,141,0,43
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2580,C,A,0,0,63.5,0,73
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2580,P,A,0,0,143.5,0,21
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2590,C,A,18.75,0,58.5,0,321
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2590,P,A,0,0,148.5,0,3
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2600,C,A,0,65,54,1252,2037
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2600,P,A,0,0,154,0,572
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2610,C,A,0,0,49.5,0,48
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2610,P,A,0,0,159.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2620,C,A,0,0,45.5,0,674
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2620,P,A,0,0,165.25,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2625,C,A,0,0,43.5,0,200
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2625,P,A,0,0,168.25,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2630,C,A,0,0,41.5,0,1269
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2630,P,A,0,0,171.25,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2640,C,A,0,0,37.75,0,434
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2640,P,A,0,0,177.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2650,C,A,9.25,0,34.25,100,630
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2650,P,A,0,0,183.75,0,62
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2660,C,A,0,0,31,0,218
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2660,P,A,0,0,190.5,0,13
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2670,C,A,0,0,28,0,35
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2670,P,A,0,0,197.25,0,12
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2675,C,A,0,0,26.5,0,33
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2675,P,A,0,0,201,0,7
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2680,C,A,9,0,25,0,139
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2680,P,A,0,0,204.5,0,9
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2690,C,A,0,0,22.5,30,321
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2690,P,A,0,0,211.75,0,61
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2700,C,A,18.25,27.5,20,0,1244
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2700,P,A,0,0,219.25,344,353
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2710,C,A,0,0,18,0,135
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2710,P,A,0,0,227,0,3
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2720,C,A,0,0,16,0,21
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2720,P,A,0,0,235,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2725,C,A,0,0,15,0,391
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2725,P,A,0,0,239.25,0,1
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2730,C,A,0,0,14.25,0,150
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2730,P,A,0,0,243.25,0,2
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2740,C,A,0,0,12.5,0,102
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2740,P,A,0,0,251.75,0,99
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2750,C,A,0,20,11.25,0,104
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2750,P,A,0,0,260.25,0,25
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2760,C,A,0,0,10,0,300
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2760,P,A,0,0,269,0,50
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2770,C,A,0,0,8.75,0,156
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2770,P,A,0,0,277.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2775,C,A,0,13,8.25,0,187
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2775,P,A,0,0,282.25,0,89
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2780,C,A,7,0,7.75,0,525
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2780,P,A,0,0,286.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2790,C,A,0,0,7,0,156
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2790,P,A,0,0,296,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2800,C,A,0,0,6.25,0,890
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2800,P,A,0,0,305,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2810,C,A,0,0,5.5,0,140
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2810,P,A,0,0,314.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2820,C,A,0,0,4.9,0,3
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2820,P,A,0,0,323.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2825,C,A,0,0,4.65,0,24
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2825,P,A,0,0,328.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2830,C,A,0,0,4.4,0,112
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2830,P,A,0,0,333.25,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2840,C,A,0,0,4,0,454
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2840,P,A,0,0,343,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2850,C,A,0,0,3.6,0,283
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2850,P,A,0,0,352.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2860,C,A,0,0,3.3,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2860,P,A,0,0,362.25,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2870,C,A,0,0,3.05,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2870,P,A,0,0,372,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2875,C,A,0,0,2.9,0,1407
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2875,P,A,0,0,376.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2880,C,A,0,0,2.8,0,1
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2880,P,A,0,0,381.75,0,1
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2890,C,A,0,0,2.55,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2890,P,A,0,0,391.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2900,C,A,0,0,2.35,0,334
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2900,P,A,0,0,401.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2910,C,A,0,0,2.2,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2910,P,A,0,0,411.25,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2920,C,A,0,0,2.05,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2920,P,A,0,0,421,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2925,C,A,0,0,2,0,20
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2925,P,A,0,0,426,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2930,C,A,0,0,1.9,0,21
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2930,P,A,0,0,431,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2940,C,A,0,0,1.8,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2940,P,A,0,0,441,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2950,C,A,0,0,1.7,0,520
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2950,P,A,0,0,450.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2960,C,A,1.15,1.85,1.6,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2960,P,A,0,0,460.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2970,C,A,1.05,1.75,1.5,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2970,P,A,0,0,470.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2975,C,A,0,0,1.45,0,10
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2975,P,A,0,0,475.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2980,C,A,0.95,1.65,1.4,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2980,P,A,0,0,480.75,0,0
09/22/2017,ES,ES,CME,ES/18M.CM,06/15/2018,2509.5,06/15/2018,2990,C,A,0.9,1.6,1.35,0,0
