26/12/2006,1.1577,1.16231,1.15674,1.16137
27/12/2006,1.16124,1.16357,1.15974,1.1614
28/12/2006,1.16143,1.16177,1.15778,1.15989
29/12/2006,1.15982,1.16662,1.15819,1.16492
01/01/2007,1.16475,1.1663,1.16334,1.164
02/01/2007,1.16407,1.16581,1.16218,1.1647
03/01/2007,1.1646,1.17338,1.16366,1.17247
04/01/2007,1.17235,1.17768,1.17114,1.17736
05/01/2007,1.17734,1.17827,1.17173,1.17269
08/01/2007,1.17307,1.17823,1.17205,1.17404
09/01/2007,1.17395,1.17946,1.17268,1.17622
10/01/2007,1.17613,1.17919,1.17322,1.17397
11/01/2007,1.17383,1.18002,1.16933,1.17787
12/01/2007,1.1778,1.17794,1.16806,1.1701
15/01/2007,1.16862,1.17038,1.16576,1.1677
16/01/2007,1.16813,1.17733,1.16439,1.17601
17/01/2007,1.17593,1.17686,1.17163,1.17212
18/01/2007,1.17208,1.17718,1.1713,1.1736
19/01/2007,1.17351,1.17531,1.16981,1.17202
22/01/2007,1.17251,1.18344,1.1712,1.18094
23/01/2007,1.18078,1.185,1.17872,1.1807
24/01/2007,1.18063,1.18343,1.17642,1.17858
25/01/2007,1.17856,1.18337,1.17298,1.18329
26/01/2007,1.18323,1.18414,1.178,1.17955
29/01/2007,1.17943,1.18453,1.17882,1.18217
30/01/2007,1.18207,1.18407,1.17855,1.17904
31/01/2007,1.17895,1.18429,1.17447,1.17519
01/02/2007,1.17511,1.18015,1.17354,1.17905
02/02/2007,1.17902,1.18685,1.17754,1.18392
05/02/2007,1.18403,1.1863,1.18062,1.18108
06/02/2007,1.18107,1.18429,1.18084,1.18191
07/02/2007,1.18168,1.18585,1.1811,1.18476
08/02/2007,1.18453,1.18751,1.1817,1.18287
09/02/2007,1.18253,1.18495,1.17124,1.17188
12/02/2007,1.17337,1.17649,1.1705,1.17547
13/02/2007,1.17533,1.17636,1.16566,1.16746
14/02/2007,1.16747,1.16876,1.16435,1.16582
15/02/2007,1.16571,1.16697,1.16172,1.1629
16/02/2007,1.16291,1.16534,1.16196,1.16295
19/02/2007,1.16358,1.1658,1.16267,1.16449
20/02/2007,1.16436,1.17154,1.16315,1.16991
